ID,Feature_ID,Kindom,Phylum,Class,Order,Family,Genus,Species,Confidence,frequency,niche_width,Taxa,Group,Partition,Function,Process,MRA
ASV9863,de75f35d00ef3d1a3839a90dcdddcd8b,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,midas_s_4794,0.996725584,0.009274874,5.891853433,others,rare,above,Sugars,C_cycle,7.32E-06
ASV9864,53a048e5cb0040c48ce3c55a7fafe90a,Bacteria,Myxococcota,Polyangia,Blfdi19,midas_f_4883,midas_g_5751,Unknown,0.944966569,0.017706577,14.44854881,others,rare,above,Unassigned,Unassigned,5.96E-06
ASV9865,4fc05c687887687bafadfe6511811e6a,Bacteria,Patescibacteria,ABY1,Ca_Magasanikbacteria,midas_f_13206,midas_g_13206,midas_s_13206,0.98992478,0.019392917,17.99359431,others,rare,above,Unassigned,Unassigned,6.40E-06
ASV9866,9dd6ddbd8ae7f56f835d14151d843e7b,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,midas_g_12057,Unknown,0.982531303,0.009274874,8.815611193,others,rare,above,Unassigned,Unassigned,6.96E-06
ASV9867,726d47caf755dd1fff9fc2c8d736720f,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.997356407,0.019392917,10.70510708,others,rare,above,Unassigned,Unassigned,4.59E-06
ASV9868,b15801143256cd2f8864fbe35d42717e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,midas_s_14413,0.917991099,0.010118044,9.768476357,others,rare,above,Sugars/Proteins,C_cycle,6.72E-06
ASV9869,67a6529d073e60134f834e98a66b2d89,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Unknown,0.999999672,0.014333895,15.24390244,others,rare,above,Filamentous/Fermenter/Sugars/Lipids/Proteins,Foaming,8.05E-06
ASV9870,6adc872145f2034b2b92891488c650c4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,midas_s_60245,0.999565752,0.016863406,13.36416185,others,rare,above,Unassigned,Unassigned,5.47E-06
ASV9871,7ca8a1444dd95e864635a1f8208ab95a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,alphaI_cluster,Unknown,0.999483361,0.010961214,10.00893582,others,rare,above,Unassigned,Unassigned,4.47E-06
ASV9872,bee9fd0031d937ddef1bc07a1f784d0c,Bacteria,Patescibacteria,Gracilibacteria,Ca_Peregrinibacteria,midas_f_5174,midas_g_6383,midas_s_50944,0.999821334,0.016863406,11.95633188,others,rare,above,Unassigned,Unassigned,5.96E-06
ASV9873,e1247270e55f6ecd87b82980fe72bcfc,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,midas_g_55199,midas_s_55199,0.999991422,0.016020236,13.84172004,others,rare,above,Unassigned,Unassigned,4.95E-06
ASV9874,bf16ee74b1ec06065b64e6cc941722dd,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,midas_f_8354,midas_g_8354,Unknown,0.999121571,0.007588533,4.167123288,others,rare,above,Unassigned,Unassigned,4.71E-06
ASV9875,a580239a8433f0588031be37c5f54b6b,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999978519,0.010118044,11.16637952,others,rare,above,Unassigned,Unassigned,8.57E-06
ASV9876,da6ce7c9242a07c4a20e2e7c78495f83,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999984743,0.010961214,5.315917375,others,rare,above,Unassigned,Unassigned,7.04E-06
ASV9877,b621d4b3cca1ec89ceca12efca8a94fb,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_9065,0.895735159,0.030354132,25.19282511,others,rare,above,Unassigned,Unassigned,4.27E-06
ASV9878,7d86485643c445353169f4e2aeda8cdc,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,Unknown,0.99614979,0.010118044,7.071584039,others,rare,above,Filamentous,Foaming,6.88E-06
ASV9879,20f1b80ea0d843fed8c40e8b18544125,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_longum,0.784825252,0.021922428,14.95537849,others,rare,above,Filamentous/Fermenter/Sugars/Lipids/Proteins,Foaming,5.51E-06
ASV9880,66059b068f54b0882b4c601dafcb02e7,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Chiayiivirga,midas_s_69562,0.774691644,0.008431703,7.935523869,others,rare,above,Unassigned,Unassigned,6.44E-06
ASV9881,c2a6149fd9d1e6cebe4d8f39ddec3619,Bacteria,Planctomycetota,BD7-11,midas_o_17905,midas_f_17905,midas_g_74546,midas_s_74546,0.999857447,0.027824621,24.52904239,others,rare,above,Unassigned,Unassigned,5.03E-06
ASV9882,de9d13386f7401ed980542431076b36f,Bacteria,Myxococcota,bacteriap25,midas_o_25924,midas_f_73008,midas_g_73008,midas_s_73008,0.99693265,0.020236088,19.16814159,others,rare,above,Unassigned,Unassigned,4.59E-06
ASV9883,7188737bed6af0edee466798ed7bf5de,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,Unknown,0.998007849,0.006745363,5.261538462,others,rare,neutral,Sugars/Lipids,C_cycle,4.59E-06
ASV9884,20888c224683b20c295c05edf6f892c5,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,midas_s_82383,0.722343219,0.014333895,12.06382979,others,rare,above,Unassigned,Unassigned,5.07E-06
ASV9885,e71bd778fd8b984b990aa4c2215ba803,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,P3OB-42,Unknown,0.975256539,0.034569983,32.0802005,others,rare,above,Unassigned,Unassigned,6.44E-06
ASV9886,4ab42dff6b2ea275cf71af183beba8c1,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,midas_g_26422,Unknown,0.779215812,0.013490725,13.37962963,others,rare,above,Unassigned,Unassigned,6.84E-06
ASV9887,df37b62e507e32409df4885c1ad2ce14,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_coprocola,0.999757372,0.042158516,38.39149888,others,rare,above,Fermenter/Sugars,C_cycle,5.27E-06
ASV9888,9f50a1932c50fb50acc6e2d98fdcfb10,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Unknown,Unknown,0.999894828,0.005902192,5.044541485,others,rare,neutral,Unassigned,Unassigned,6.12E-06
ASV9889,0ecf8948aaf7fa9fa20004d04d2b0fdc,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,midas_s_42880,0.997796279,0.023608769,14.34634975,others,rare,above,Fermenter/Sugars,C_cycle,5.23E-06
ASV9890,ad8941a3c84b00dccb5e3d3c7e50796b,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_29434,midas_s_29434,0.996812515,0.02613828,23.88978186,others,rare,above,Unassigned,Unassigned,8.21E-06
ASV9891,3418669fd0f15decc8246cff7b73d5fc,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_16870,midas_g_16870,midas_s_34485,0.773135517,0.02698145,23.61133603,others,rare,above,Unassigned,Unassigned,4.35E-06
ASV9892,b75e7300bc24fcae55f9d137d49b701e,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,midas_g_14760,midas_s_14760,0.790017133,0.008431703,5.714460143,others,rare,neutral,Unassigned,Unassigned,7.28E-06
ASV9893,82299016ff23b1b6ae5a61eabc040acd,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,Unknown,0.999999117,0.006745363,6.557488831,others,rare,neutral,Sugars,C_cycle,6.72E-06
ASV9894,66aa23493c221a3f3d4c5a7dd1693122,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_4611,midas_g_17574,midas_s_17574,0.996132997,0.035413153,34.77011494,others,rare,above,Unassigned,Unassigned,6.64E-06
ASV9895,e977425baf752933e41aa62e1c1dd0f2,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,midas_s_11318,0.978869305,0.004215852,4.308317699,others,rare,neutral,Proteins,C_cycle,6.68E-06
ASV9896,2ca2f74ccbb6e51c5454e72c62c2c3c2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,midas_f_43646,midas_g_88068,midas_s_88068,0.958671183,0.007588533,6.860534125,others,rare,above,Unassigned,Unassigned,2.74E-06
ASV9897,de732b60a70795e3faed1c3a878d7902,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,Unknown,Unknown,Unknown,0.962909379,0.005059022,5.652811736,others,rare,neutral,Unassigned,Unassigned,5.47E-06
ASV9898,77f37eb8de4d7fbd785f72b61e435f30,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,MND1,Unknown,0.991012014,0.005902192,5.342599027,others,rare,neutral,Unassigned,Unassigned,4.99E-06
ASV9899,2fca77349e91c9874639cd5e63422227,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,midas_s_57917,0.980385184,0.009274874,7.234500649,others,rare,above,Unassigned,Unassigned,6.72E-06
ASV9900,a6bd054ff69f748a4c2f4079cb87ce97,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,midas_s_34738,0.999177622,0.005902192,4.703225806,others,rare,above,Proteins,C_cycle,2.17E-06
ASV9901,7922a1ff9fcd16d4646c5cdbe21c4e5e,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,midas_g_1536,midas_s_1536,0.974521944,0.015177066,10.66842864,others,rare,above,Unassigned,Unassigned,6.00E-06
ASV9902,9323db3aaa6761065fe6eee566c22421,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Ca_Thiobios,Unknown,0.999086588,0.007588533,8.527559055,others,rare,neutral,Unassigned,Unassigned,6.88E-06
ASV9903,1f7f046c2af771160d3ba83b9bef80f4,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,SH-PL14,Unknown,0.999999158,0.038785835,33.32019116,others,rare,above,Unassigned,Unassigned,6.72E-06
ASV9904,f832e79630d375c905c3b08f624461b2,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_4611,midas_g_42978,Unknown,0.998970509,0.017706577,9.627602906,others,rare,above,Unassigned,Unassigned,5.67E-06
ASV9905,61ce2c03bd0d5bcc0a3702caf8e2c87f,Bacteria,Myxococcota,Polyangia,Unknown,Unknown,Unknown,Unknown,0.948694532,0.037099494,34.19324578,others,rare,above,Unassigned,Unassigned,5.43E-06
ASV9906,8d59060cdc9c0626927bbea52ccea0b8,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Unknown,Unknown,0.999762273,0.007588533,7.686170213,others,rare,neutral,Unassigned,Unassigned,6.84E-06
ASV9907,0a7806390a6190be3f15af3ebdfc1d0c,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,midas_s_38546,0.998580227,0.033726813,27.25831202,others,rare,above,Unassigned,Unassigned,5.87E-06
ASV9908,9a42174f79aa35d5ba75b594c61320d4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,midas_g_75,Unknown,0.999803412,0.008431703,7.353689567,others,rare,above,Unassigned,Unassigned,6.84E-06
ASV9909,15b89f8127718d44a59f4f0dd006629b,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,Unknown,0.991771619,0.020236088,15.89806452,others,rare,above,Unassigned,Unassigned,4.47E-06
ASV9910,1d3c97613d79d31c0798d68077d45eb2,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,midas_g_14760,Unknown,0.999659105,0.007588533,4.621856028,others,rare,neutral,Unassigned,Unassigned,5.87E-06
ASV9911,a4590e29a847d701f4c7753d5d79ec1e,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,midas_f_15752,midas_g_30321,Unknown,0.709664601,0.002529511,2.96912114,others,rare,neutral,Unassigned,Unassigned,6.04E-06
ASV9912,829be20b38a621bbe5df383acff908c4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidetes_BD2-2,midas_g_2235,midas_s_42050,0.929160188,0.021922428,21.59252336,others,rare,above,Unassigned,Unassigned,6.12E-06
ASV9913,97b07df69c75c4cce001597c6fa63e2a,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999997633,0.005059022,5.772072405,others,rare,neutral,Unassigned,Unassigned,5.03E-06
ASV9914,ef18d3d97b64b394fc6c38d255fe4bbf,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,OLB15,midas_s_11985,0.774528759,0.007588533,6.898433279,others,rare,above,Unassigned,Unassigned,4.55E-06
ASV9915,32dfe29f6dbb584a33cb5a9314879bf1,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,midas_g_66425,midas_s_66425,0.971760733,0.005059022,4.304980843,others,rare,neutral,Unassigned,Unassigned,4.27E-06
ASV9916,600e3c4e34834b1aa1e5fce410a4558e,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,midas_g_15066,midas_s_70345,0.84413071,0.003372681,3.501954216,others,rare,neutral,Unassigned,Unassigned,4.51E-06
ASV9917,c4b9bc8b1b7191b72d2be30707ea05b0,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,midas_g_42557,midas_s_42557,0.987705953,0.017706577,15.90480679,others,rare,above,Unassigned,Unassigned,9.05E-06
ASV9918,c6f355bc87c68fc0a94013a1635155c5,Bacteria,Patescibacteria,Parcubacteria,Ca_Nomurabacteria,midas_f_18462,midas_g_53030,midas_s_72666,0.990681188,0.016020236,12.91812865,others,rare,above,Unassigned,Unassigned,5.67E-06
ASV9919,d3bbe07c0208a60d96c32dbd965969f4,Bacteria,Acidobacteriota,Vicinamibacteria,Vicinamibacterales,midas_f_352,midas_g_991,midas_s_1848,0.942149214,0.030354132,28.88,others,rare,above,Unassigned,Unassigned,6.12E-06
ASV9920,4358536a546a8492367f7a9977985dd6,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,midas_s_50483,0.8327606,0.010118044,8.428150021,others,rare,above,Lipids/Proteins,C_cycle,8.05E-06
ASV9921,40ba6d064dca1c8bf8498e2e3caffd18,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Ca_Alysiosphaera,Unknown,0.996404394,0.016863406,14.92563818,others,rare,above,Filamentous/Sugars/Proteins,Foaming,6.60E-06
ASV9922,b4df7515072c5eb9add14f53de3cb109,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,midas_s_46582,0.997102779,0.017706577,15.58597285,others,rare,above,Sugars/Proteins,C_cycle,6.68E-06
ASV9923,5e7297c8247a71acc9d8bb1f7d6d1888,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999186573,0.024451939,14.4341637,others,rare,above,Unassigned,Unassigned,6.28E-06
ASV9924,4490a0667fc1b3c88dc4a9188da07008,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,midas_g_1877,midas_s_26066,0.992091666,0.016863406,16.52620087,others,rare,above,Unassigned,Unassigned,7.00E-06
ASV9925,aea662ddc5f25c7091496458c6c88400,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999999646,0.032883642,27.37195122,others,rare,above,Unassigned,Unassigned,5.39E-06
ASV9926,cb6d7a0b5f03da7ecd60d62a3af0dfe5,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_SR1,midas_f_76689,Unknown,Unknown,0.961476659,0.003372681,3.120593692,others,rare,neutral,Unassigned,Unassigned,2.33E-06
ASV9927,d12914d8a6a7eb9b52b1d62656727ebc,Bacteria,midas_p_49974,midas_c_49974,midas_o_49974,midas_f_60854,midas_g_60854,midas_s_60854,0.999999868,0.018549747,12.77457405,others,rare,above,Unassigned,Unassigned,6.88E-06
ASV9928,7d03284ba10af998521923c9c7b10479,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ca_Promineofilaceae,Ca_Promineofilum,midas_s_609,0.991936055,0.021922428,18.79808714,others,rare,above,Denitrifiers/Filamentous/Fermenter/Sugars,N_remove,5.35E-06
ASV9929,20092359e89bb60375e1bfcff2b71e4e,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_150,0.973299944,0.008431703,7.149925779,others,rare,above,Denitrifiers/GAOs/Fermenter/Lipids,N_P_remove,6.84E-06
ASV9930,6023c4deba4d45031dc660d79f8b7342,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_38485,midas_s_38485,0.998181414,0.031197302,26.79710145,others,rare,above,Unassigned,Unassigned,5.19E-06
ASV9931,0b2db48d9e8d4d7ed58f019ea1b12fbf,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,midas_s_11837,0.728216667,0.003372681,3.822532825,others,rare,neutral,Nitrifiers/DNRA/Proteins,N_remove,3.82E-06
ASV9932,f5e2881c8d0b1eca005ae9a1910788a5,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,midas_s_81547,0.786772507,0.017706577,16.18972332,others,rare,above,Denitrifiers/Proteins,N_remove,5.15E-06
ASV9933,768d500dec54c80d5ef769902dadd792,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,midas_s_8150,0.710878665,0.023608769,15.90746269,others,rare,above,Sugars,C_cycle,5.87E-06
ASV9934,769ddbdc5b3772876d91cd2c82c7d3bb,Bacteria,Proteobacteria,Gammaproteobacteria,EPR3968-O8a-Bc78,midas_f_6561,midas_g_58535,midas_s_69997,0.994168372,0.011804384,13.21382363,others,rare,above,Unassigned,Unassigned,7.93E-06
ASV9935,d2e646cf3c9a528b32974f5448fa0c59,Bacteria,Elusimicrobiota,Lineage_IIb,midas_o_4963,midas_f_4963,midas_g_7333,Unknown,0.997164774,0.010118044,11.17145382,others,rare,above,Unassigned,Unassigned,6.40E-06
ASV9936,5e1023ce22da715e84b902a7dc77b844,Bacteria,midas_p_28883,midas_c_28883,midas_o_28883,midas_f_28883,midas_g_28883,midas_s_28883,0.820162115,0.038785835,31.80490798,others,rare,above,Unassigned,Unassigned,6.48E-06
ASV9937,5bb4b90b4d215413441319841a9feaa3,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,C39,midas_s_35021,0.97878304,0.009274874,8.900999092,others,rare,above,Unassigned,Unassigned,5.63E-06
ASV9938,220b8bda51c864a12f64d80b7c9da23a,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Unknown,Unknown,Unknown,0.927023629,0.015177066,8.343866171,others,rare,above,Unassigned,Unassigned,5.39E-06
ASV9939,800f7d048cfcee953f67245d6b07ca38,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_22719,midas_s_51431,0.9937199,0.002529511,2.923784025,others,rare,neutral,Unassigned,Unassigned,7.28E-06
ASV9940,c7edbb8e8caa5ed6178f7d979fce1775,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Chondromyces,midas_s_16447,0.78906357,0.005059022,4.755536257,others,rare,neutral,Unassigned,Unassigned,5.96E-06
ASV9941,05f719627a4f7676092435c90ade8902,Bacteria,Acidobacteriota,Holophagae,Holophagales,Holophagaceae,Geothrix,Unknown,0.996034504,0.005059022,5.804260219,others,rare,neutral,DNRA/Fermenter/Lipids,N_remove,5.71E-06
ASV9942,af1276e024653525763604cb1ac9b801,Bacteria,Myxococcota,Polyangia,mle1-27,midas_f_990,midas_g_990,midas_s_990,0.991237687,0.002529511,2.977500385,others,rare,neutral,Unassigned,Unassigned,5.59E-06
ASV9943,009eb0680b1d408599f8bb8b74f3cd62,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999321163,0.010118044,7.32423756,others,rare,above,Unassigned,Unassigned,9.42E-06
ASV9944,3b96376d50f4509175d840d8e4cbbde9,Bacteria,Desulfobacterota,midas_c_41,midas_o_41,midas_f_1389,Unknown,Unknown,0.945453919,0.02613828,26.07360157,others,rare,above,Unassigned,Unassigned,6.56E-06
ASV9945,e60d95e552fc2a17980814dbf77d9be5,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unknown,0.915323173,0.011804384,9.679225259,others,rare,above,Sugars/Lipids/Proteins,C_cycle,7.69E-06
ASV9946,c5ce0041bbd0c6c5c095ef8fca118728,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,midas_s_30763,0.973093068,0.022765599,20.55516014,others,rare,above,Unassigned,Unassigned,6.12E-06
ASV9947,a5c2f1227d2ad9b637c7f7f2f46716ea,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,midas_s_5847,0.803110199,0.035413153,34.3143483,others,rare,above,Sugars/Lipids/Proteins,C_cycle,7.12E-06
ASV9948,31d7fba783b8f9abce4ab1fdfc18aa5f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,midas_g_8672,midas_s_8672,0.975786285,0.005902192,6.863601137,others,rare,neutral,Unassigned,Unassigned,6.56E-06
ASV9949,e4b22b02dc9361f62a4a2891be071f4c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,midas_g_81,midas_s_22083,0.842021647,0.006745363,5.682400539,others,rare,neutral,Unassigned,Unassigned,6.40E-06
ASV9950,15cd964abccd6cc8415b9c9311dc5a0e,Bacteria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.999996182,0.009274874,5.953846154,others,rare,above,Unassigned,Unassigned,5.19E-06
ASV9951,e814d930800f734504e1d4eb63aa7f8f,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_60301,0.992001358,0.002529511,2.920086393,others,rare,neutral,Unassigned,Unassigned,6.28E-06
ASV9952,824c942aa6b7289a7b86061ef4966084,Bacteria,Latescibacterota,midas_c_18,midas_o_962,midas_f_20641,midas_g_20641,Unknown,0.999999229,0.005902192,5.950549451,others,rare,neutral,Unassigned,Unassigned,4.59E-06
ASV9953,f697c9a1c729d635f8ba3adfabaedc71,Bacteria,midas_p_25076,midas_c_25076,midas_o_25076,midas_f_25076,midas_g_25076,Unknown,0.999963152,0.010118044,11.6018412,others,rare,above,Unassigned,Unassigned,5.71E-06
ASV9954,639a391bbb5e28a99d24625f29921130,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,midas_g_66425,midas_s_66425,0.903643694,0.020236088,20.26588846,others,rare,above,Unassigned,Unassigned,5.03E-06
ASV9955,04402ccec01a43949a69413dc519acbe,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,midas_g_50406,midas_s_50406,0.738330384,0.010118044,10.99856938,others,rare,neutral,Unassigned,Unassigned,9.98E-06
ASV9956,420e4e6a992988036694dbdf975fa45e,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Unknown,0.999682663,0.010118044,11.69943762,others,rare,above,Sugars/Lipids/Proteins,C_cycle,9.54E-06
ASV9957,96a4b729554eeb0347b92483b0bd8e51,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_3092,midas_g_26909,midas_s_30186,0.965672731,0.027824621,21.316,others,rare,above,Unassigned,Unassigned,5.87E-06
ASV9958,54a422a8b6566256cc811876d2109bac,Bacteria,Planctomycetota,vadinHA49,midas_o_4436,midas_f_4436,midas_g_4436,midas_s_4436,0.99999998,0.037099494,31.42024202,others,rare,above,Unassigned,Unassigned,6.80E-06
ASV9959,35779889c53ae6feefbd4f04f865cac6,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,midas_g_40256,midas_s_40256,0.999893454,0.021079258,13.90628571,others,rare,above,Unassigned,Unassigned,6.28E-06
ASV9960,7313ec8955e9498098d78568badebcc9,Bacteria,Bacteroidota,Bacteroidia,SM1A07,midas_f_37935,midas_g_48622,midas_s_48622,0.999920625,0.029510961,18.4832,others,rare,above,Unassigned,Unassigned,6.12E-06
ASV9961,f41d6740fd3818775a1eb7bed9f946cf,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,midas_s_926,0.848466684,0.016020236,14.7215937,others,rare,above,Filamentous/Fermenter/Sugars/Proteins,Foaming,6.96E-06
